altitude_m,velocity_m_s,gamma_rad,range_rad,range_km
150.00000000000003,130.0,0.24434609527920614,0.00019311079146894076,1.2303088524486216
150.00000000000003,130.0,0.2792526803190927,0.00020996669815609092,1.3376978339524552
150.00000000000003,130.0,0.3141592653589793,0.00020779272078774602,1.32384742413873
150.00000000000003,139.99999999999997,-0.3490658503988659,6.142600979043938e-05,0.3913451083748893
150.00000000000003,139.99999999999997,-0.3141592653589793,6.216961606169186e-05,0.39608262392903887
150.00000000000003,139.99999999999997,-0.2792526803190927,6.283749887632368e-05,0.40033770534105817
150.00000000000003,139.99999999999997,-0.24434609527920614,8.432866114296618e-05,0.5372579001418375
150.00000000000003,139.99999999999997,-0.20943951023931956,8.501339438868602e-05,0.5416203356503186
150.00000000000003,139.99999999999997,-0.17453292519943295,8.559460598078785e-05,0.5453232347035993
150.00000000000003,139.99999999999997,-0.13962634015954636,8.607157853435705e-05,0.5483620268423888
150.00000000000003,139.99999999999997,-0.10471975511965978,0.00010774705609327138,0.686456494370232
150.00000000000003,139.99999999999997,-0.06981317007977318,0.00010808186436657727,0.6885895578794637
150.00000000000003,139.99999999999997,-0.03490658503988659,0.00012957375220816193,0.8255143753181996
150.00000000000003,139.99999999999997,0.0,0.00012966234783111434,0.8260788180320295
150.00000000000003,139.99999999999997,0.03490658503988659,0.00015076713025561868,0.9605373868585466
150.00000000000003,139.99999999999997,0.06981317007977318,0.00015050735438962903,0.9588823548163264
150.00000000000003,139.99999999999997,0.10471975511965978,0.00017102660472846195,1.089610498725031
150.00000000000003,139.99999999999997,0.13962634015954636,0.000170319029579884,1.085102537453441
150.00000000000003,139.99999999999997,0.17453292519943295,0.00019006044550066742,1.210875098284752
150.00000000000003,139.99999999999997,0.20943951023931956,0.00020922025598472358,1.332942250878674
150.00000000000003,139.99999999999997,0.24434609527920614,0.0002075874458753913,1.322539617672118
150.00000000000003,139.99999999999997,0.2792526803190927,0.00022567354995251652,1.437766186747483
150.00000000000003,139.99999999999997,0.3141592653589793,0.00024300433892852924,1.5481806433136598
150.00000000000003,149.99999999999997,-0.3490658503988659,6.577441926243271e-05,0.41904882512095876
150.00000000000003,149.99999999999997,-0.3141592653589793,6.657069207221614e-05,0.424121879192089
150.00000000000003,149.99999999999997,-0.2792526803190927,6.72858910201055e-05,0.4286784116890921
150.00000000000003,149.99999999999997,-0.24434609527920614,6.791914129122202e-05,0.4327128491663755
150.00000000000003,149.99999999999997,-0.20943951023931956,9.101396152258119e-05,0.5798499488603648
150.00000000000003,149.99999999999997,-0.17453292519943295,9.163629096736679e-05,0.5838148097530939
150.00000000000003,149.99999999999997,-0.13962634015954636,9.214702421724833e-05,0.5870686912880891
150.00000000000003,149.99999999999997,-0.10471975511965978,0.00011533050956814518,0.7347706764586529
150.00000000000003,149.99999999999997,-0.06981317007977318,0.0001156890735186852,0.7370550873875433
150.00000000000003,149.99999999999997,-0.03490658503988659,0.00013866790117354476,0.8834531983766536
150.00000000000003,149.99999999999997,0.0,0.00013876305675893991,0.8840594346112062
150.00000000000003,149.99999999999997,0.03490658503988659,0.00016132014744163714,1.0277706593506704
150.00000000000003,149.99999999999997,0.06981317007977318,0.00016104272365132023,1.0260031923825612
150.00000000000003,149.99999999999997,0.10471975511965978,0.0001829666760179286,1.165680692910223
150.00000000000003,149.99999999999997,0.13962634015954636,0.00020438575156544122,1.302141623223426
150.00000000000003,149.99999999999997,0.17453292519943295,0.0002032966064126291,1.29520267945486
150.00000000000003,149.99999999999997,0.20943951023931956,0.00022375537451697273,1.4255454910476333
150.00000000000003,149.99999999999997,0.24434609527920614,0.00024351678513360786,1.5514454380862157
150.00000000000003,149.99999999999997,0.2792526803190927,0.0002625128934789264,1.67246964435424
150.00000000000003,149.99999999999997,0.3141592653589793,0.0002598127553362544,1.6552670642472769
